-85.5331,10.5986,325
-85.533,10.5983,325
-85.533,10.5982,325
-85.533,10.5981,325
-85.5328,10.5978,325
-85.5328,10.5978,325
-85.5328,10.5978,325
-85.5328,10.5977,325
-85.5328,10.5977,325
-85.5329,10.5977,325
-85.5329,10.5976,325
-85.5329,10.5976,325
-85.5329,10.5976,325
-85.5329,10.5976,325
-85.533,10.5976,325
-85.533,10.5976,325
-85.533,10.5976,325
-85.533,10.5976,325
-85.5331,10.5976,325
-85.5331,10.5975,325
-85.5331,10.5975,325
-85.5332,10.5975,326
-85.5334,10.5974,326
-85.5339,10.5973,325
-85.5348,10.5969,322
-85.5355,10.5967,321
-85.5503,10.5913,428
-85.5525,10.5905,572
-85.5665,10.5854,1395
-85.5681,10.5848,1447
-85.5714,10.5835,1610
-85.5849,10.5787,2171
-85.5936,10.5759,2598
-85.6234,10.5665,3833
-85.6243,10.5662,3859
-85.6251,10.5659,3901
-85.626,10.5656,3930
-85.6269,10.5652,3954
-85.6277,10.5648,3980
-85.6286,10.5643,4015
-85.6294,10.5639,4048
-85.6302,10.5634,4080
-85.631,10.5629,4103
-85.6318,10.5624,4119
-85.6326,10.5618,4134
-85.6334,10.5612,4142
-85.6341,10.5606,4164
-85.6356,10.5593,4203
-85.6371,10.558,4269
-85.6385,10.5566,4338
-85.6392,10.5559,4350
-85.6399,10.5552,4352
-85.6406,10.5544,4373
-85.6413,10.5536,4371
-85.6419,10.5528,4364
-85.6425,10.5519,4360
-85.643,10.551,4361
-85.6435,10.5501,4358
-85.644,10.5491,4359
-85.6444,10.5481,4369
-85.6448,10.5471,4396
-85.6451,10.5461,4406
-85.6453,10.5451,4417
-85.6455,10.544,4438
-85.6457,10.543,4456
-85.6458,10.5419,4477
-85.6458,10.5408,4498
-85.6458,10.5398,4523
-85.6458,10.5387,4544
-85.6457,10.5376,4569
-85.6456,10.5365,4586
-85.6454,10.5354,4600
-85.6452,10.5344,4621
-85.645,10.5333,4647
-85.6447,10.5322,4674
-85.6441,10.5301,4731
-85.6431,10.5269,4832
-85.6208,10.4588,7660
-85.5907,10.3658,10706
-85.5868,10.3537,10776
-85.4844,10.0354,16699
-85.4795,10.0201,16860
-85.4767,10.0117,17052
-85.4756,10.0083,17163
-85.4744,10.005,17262
-85.4737,10.0033,17313
-85.4731,10.0017,17359
-85.4723,10.0001,17406
-85.4716,9.99854,17453
-85.4707,9.99697,17488
-85.4699,9.99543,17531
-85.469,9.99391,17569
-85.4681,9.9924,17604
-85.4672,9.99092,17640
-85.4662,9.98946,17676
-85.4652,9.98803,17710
-85.4641,9.98663,17745
-85.463,9.98526,17785
-85.4619,9.98392,17824
-85.4607,9.98261,17862
-85.4595,9.98133,17900
-85.4544,9.97386,21380
-85.447,9.9617,21427
-85.44,9.94985,21484
-85.4333,9.93829,21547
-85.4302,9.93262,21580
-85.4271,9.92702,21611
-85.4241,9.9215,21645
-85.4211,9.91604,21681
-85.4156,9.90533,21754
-85.4103,9.8949,21827
-85.3851,9.8421,22150
-85.3245,9.68468,23188
-85.3166,9.65929,23512
-85.3124,9.64594,23675
-85.3091,9.63558,23768
-85.305,9.62297,23853
-85.2852,9.55746,24313
-85.282,9.54414,24385
-85.2797,9.53316,24458
-85.2749,9.50728,24627
-85.2549,9.36593,25658
-85.2521,9.34187,25832
-85.251,9.33387,25881
-85.2498,9.3259,25924
-85.2483,9.31796,25966
-85.2467,9.31004,26015
-85.2446,9.30019,26095
-85.2412,9.28648,26219
-85.2372,9.2709,26332
-85.2312,9.24953,26438
-85.2184,9.20699,26697
-85.1418,8.96565,28042
-85.0816,8.77647,28867
-84.9364,8.32046,31356
-84.9016,8.2109,32130
-84.8858,8.16141,32533
-84.8571,8.07117,33277
-84.8521,8.05699,33387
-84.8461,8.04092,33490
-84.8413,8.02897,33546
-84.8371,8.01908,33590
-84.8318,8.00732,33656
-84.814,7.97044,33880
-84.7921,7.92582,34125
-84.7875,7.91597,34194
-84.7823,7.90404,34281
-84.779,7.89602,34335
-84.7766,7.88993,34361
-84.7744,7.88379,34386
-84.7722,7.87759,34424
-84.7709,7.87343,34454
-84.7684,7.86506,34517
-84.7667,7.85874,34571
-84.7646,7.85026,34630
-84.7494,7.7885,34990
-84.7312,7.71368,34897
-84.7288,7.70299,34896
-84.7166,7.64316,34913
-84.7136,7.63049,34911
-84.7093,7.6137,34914
-84.7018,7.58654,34912
-84.6889,7.54285,34905
-84.6882,7.54077,34908
-84.499,6.94055,34949
-84.3056,6.32756,35533
-84.1173,5.74646,38982
-84.1159,5.74254,38983
-84.1151,5.7406,38982
-84.1143,5.73868,38983
-84.1134,5.73678,38981
-84.1126,5.7349,38982
-84.1116,5.73304,38986
-84.1107,5.7312,38989
-84.1097,5.72939,38993
-84.1086,5.7276,38997
-84.1075,5.72584,39003
-84.1064,5.72409,39005
-84.1053,5.72237,39004
-84.1041,5.72068,39007
-84.1029,5.71901,39004
-84.1016,5.71737,39003
-84.1003,5.71575,39003
-84.099,5.71416,38999
-84.0976,5.71261,38995
-84.0963,5.71108,38994
-84.0948,5.70958,38993
-84.0934,5.70811,38994
-84.0919,5.70668,38989
-84.0904,5.70528,38988
-84.0889,5.70391,38987
-84.0873,5.70258,38989
-84.0857,5.70128,38990
-84.0841,5.70002,38989
-84.0824,5.69879,38988
-84.0808,5.6976,38990
-84.0791,5.69644,38992
-84.0773,5.69532,38990
-84.0756,5.69424,38990
-84.0738,5.69319,38989
-84.0721,5.69218,38989
-84.0702,5.69121,38991
-84.0684,5.69029,38988
-84.0666,5.6894,38988
-84.0647,5.68855,38988
-84.0628,5.68774,38990
-84.0609,5.68698,38991
