-85.5333,10.5989,292
-85.5333,10.5988,292
-85.5332,10.5987,292
-85.5332,10.5986,293
-85.5331,10.5984,292
-85.5331,10.5982,291
-85.5329,10.5979,291
-85.5329,10.5978,292
-85.5329,10.5977,291
-85.5329,10.5977,292
-85.5329,10.5977,292
-85.5329,10.5976,292
-85.533,10.5976,292
-85.533,10.5976,292
-85.533,10.5976,292
-85.533,10.5975,292
-85.5331,10.5975,292
-85.5331,10.5975,292
-85.5331,10.5975,292
-85.5331,10.5975,291
-85.5332,10.5975,291
-85.5332,10.5975,291
-85.5332,10.5975,291
-85.5332,10.5975,291
-85.5339,10.5972,292
-85.5537,10.5901,581
-85.5568,10.5889,835
-85.5748,10.5827,2056
-85.5864,10.5791,2857
-85.5872,10.5789,2931
-85.5881,10.5787,2989
-85.5889,10.5785,3016
-85.5898,10.5783,3084
-85.5907,10.5782,3120
-85.5915,10.5781,3179
-85.5924,10.578,3264
-85.5933,10.578,3331
-85.5942,10.5779,3378
-85.5951,10.578,3340
-85.596,10.578,3384
-85.5969,10.5782,3428
-85.5979,10.5783,3451
-85.5988,10.5785,3499
-85.5997,10.5788,3532
-85.6006,10.5791,3582
-85.6014,10.5794,3640
-85.6023,10.5798,3687
-85.6032,10.5802,3718
-85.604,10.5807,3740
-85.6048,10.5812,3811
-85.6056,10.5818,3855
-85.6063,10.5824,3906
-85.607,10.5831,3964
-85.6077,10.5838,3996
-85.6083,10.5845,4027
-85.6089,10.5853,4075
-85.6095,10.5861,4101
-85.6099,10.587,4117
-85.6104,10.5878,4157
-85.6108,10.5888,4195
-85.6111,10.5897,4232
-85.6114,10.5906,4262
-85.6116,10.5916,4293
-85.6118,10.5926,4332
-85.6119,10.5936,4386
-85.612,10.5946,4423
-85.6121,10.5956,4437
-85.6121,10.5966,4481
-85.612,10.5976,4540
-85.6119,10.5986,4572
-85.6118,10.5996,4596
-85.6116,10.6006,4620
-85.6114,10.6016,4650
-85.6111,10.6027,4663
-85.6108,10.6037,4662
-85.6105,10.6047,4683
-85.6101,10.6057,4702
-85.6097,10.6067,4700
-85.6092,10.6076,4689
-85.6086,10.6086,4687
-85.6081,10.6096,4691
-85.6074,10.6105,4702
-85.6068,10.6114,4720
-85.606,10.6123,4745
-85.6053,10.6131,4781
-85.6045,10.6139,4831
-85.6036,10.6147,4873
-85.6027,10.6154,4912
-85.6018,10.6161,4950
-85.6009,10.6168,4984
-85.5999,10.6174,5019
-85.5989,10.618,5045
-85.5979,10.6186,5077
-85.5968,10.6191,5112
-85.5957,10.6196,5147
-85.5946,10.62,5182
-85.5935,10.6204,5220
-85.5924,10.6207,5255
-85.5912,10.621,5294
-85.5901,10.6212,5340
-85.5889,10.6214,5379
-85.5877,10.6216,5417
-85.5865,10.6216,5458
-85.5854,10.6217,5488
-85.5842,10.6217,5541
-85.583,10.6216,5592
-85.5818,10.6215,5633
-85.5806,10.6213,5676
-85.5794,10.6211,5718
-85.5783,10.6209,5762
-85.5771,10.6205,5818
-85.576,10.6202,5871
-85.5748,10.6198,5926
-85.5737,10.6194,5988
-85.5726,10.6189,6029
-85.5715,10.6184,6081
-85.5705,10.6178,6135
-85.5694,10.6172,6183
-85.5684,10.6166,6242
-85.5674,10.616,6296
-85.5664,10.6153,6348
-85.5655,10.6145,6398
-85.5646,10.6138,6442
-85.5636,10.613,6485
-85.5627,10.6122,6541
-85.561,10.6106,6653
-85.5558,10.6054,6925
-85.5541,10.6037,7010
-85.5533,10.6027,7055
-85.5525,10.6018,7105
-85.5518,10.6008,7151
-85.551,10.5998,7203
-85.5503,10.5988,7251
-85.5497,10.5978,7308
-85.5491,10.5967,7354
-85.5485,10.5956,7401
-85.548,10.5945,7452
-85.5475,10.5933,7498
-85.5471,10.5922,7553
-85.5466,10.591,7597
-85.5458,10.5886,7698
-85.489,10.3988,12479
-85.4879,10.3956,12571
-85.4867,10.3925,12660
-85.4855,10.3894,12750
-85.4841,10.3864,12836
-85.4826,10.3834,12917
-85.4811,10.3804,12988
-85.4794,10.3775,13053
-85.4769,10.3731,13162
-85.4724,10.3659,13330
-85.4426,10.3201,14551
-85.3461,10.1714,17868
-85.026,9.68403,25494
-84.9688,9.60041,26399
-84.9655,9.59512,26443
-84.9634,9.59154,26475
-84.9613,9.58792,26508
-84.9593,9.58425,26542
-84.9574,9.58054,26573
-84.9556,9.57678,26601
-84.9548,9.57488,26609
-84.954,9.57297,26626
-84.9532,9.57104,26632
-84.9524,9.56909,26643
-84.9517,9.56712,26650
-84.951,9.56514,26664
-84.9504,9.56315,26672
-84.9498,9.56114,26682
-84.9493,9.55912,26698
-84.9488,9.55709,26705
-84.9483,9.55505,26719
-84.9479,9.553,26735
-84.9476,9.55094,26751
-84.9472,9.54888,26765
-84.9469,9.5468,26781
-84.9467,9.54472,26792
-84.9465,9.54264,26806
-84.9461,9.53846,26830
-84.9449,9.5154,26939
-84.9447,9.51119,26958
-84.9447,9.50698,26978
-84.9449,9.50065,27012
-84.9451,9.49643,27035
-84.9454,9.49221,27052
-84.9457,9.48799,27080
-84.9462,9.48378,27116
-84.9468,9.47959,27158
-84.9474,9.47541,27216
-84.9485,9.46919,27328
-84.9517,9.45285,27752
-84.9586,9.41883,28323
-84.976,9.34836,28435
-85.0418,9.09013,30268
-85.0548,9.03841,30416
-85.063,9.00079,30580
-85.0972,8.84368,31584
-85.1159,8.74649,32046
-85.1193,8.72726,32136
-85.1393,8.59952,32449
-85.1602,8.44809,32947
-85.1643,8.41647,33116
-85.1922,8.17435,34846
-85.2363,7.77525,38122
-85.336,7.12907,40988
-85.4407,6.48156,41079
-85.5454,5.83301,41073
-85.6502,5.18139,41069
-85.7553,4.52836,41071
-85.8604,3.87422,41078
-85.9655,3.21624,41064
-85.9705,3.18541,41072
-85.9714,3.18101,41065
-85.9723,3.17662,41066
-85.9734,3.17225,41057
-85.9746,3.1679,41058
-85.9758,3.16356,41056
-85.9772,3.15925,41062
-85.9787,3.15495,41059
-85.9802,3.15069,41063
-85.9818,3.14644,41068
-85.9835,3.14222,41070
-85.9853,3.13803,41073
-85.9872,3.13386,41070
-85.9892,3.12973,41068
-85.9912,3.12563,41065
-85.9933,3.12156,41063
-85.9956,3.11754,41063
-85.9979,3.11355,41063
-86.0003,3.1096,41063
-86.0027,3.10571,41062
-86.0053,3.10185,41066
-86.0079,3.09804,41061
-86.0106,3.09428,41061
-86.0134,3.09057,41062
-86.0163,3.08692,41059
-86.0192,3.08331,41062
-86.0223,3.07977,41063
-86.0254,3.07628,41063
-86.0285,3.07285,41061
-86.0318,3.06949,41060
-86.0351,3.06619,41062
-86.0385,3.06295,41061
-86.0419,3.05978,41058
-86.0454,3.05667,41057
-86.049,3.05364,41056
-86.0527,3.05068,41054
-86.0564,3.0478,41057
-86.0602,3.04499,41060
-86.064,3.04226,41062
-86.0679,3.0396,41063
-86.0719,3.03702,41062
-86.0759,3.03452,41064
-86.0799,3.0321,41058
-86.084,3.02977,41055
-86.0882,3.02751,41053
-86.0924,3.02535,41055
-86.0966,3.02327,41058
-86.1009,3.02128,41057
-86.1052,3.01938,41058
-86.1096,3.01756,41059
-86.114,3.01584,41060
-86.1185,3.0142,41059
-86.1229,3.01266,41059
-86.1275,3.0112,41057
-86.132,3.00984,41055
-86.1366,3.00857,41054
-86.1412,3.0074,41050
-86.1458,3.00633,41049
-86.1504,3.00535,41052
-86.1551,3.00447,41056
-86.1597,3.00369,41059
-86.1644,3.003,41057
-86.1691,3.00241,41060
-86.1738,3.00191,41060
-86.1785,3.0015,41056
-86.1832,3.00119,41056
-86.188,3.00097,41056
