-86.208,3.0008,41033
-86.7815,3.00074,41054
-87.4876,3.00097,41052
-88.1908,3.00076,41049
-88.7816,3.00032,41037
-88.7863,3.00044,41037
-88.791,3.00066,41038
-88.7957,3.00101,41035
-88.8004,3.00147,41038
-88.805,3.00206,41043
-88.8096,3.00274,41050
-88.8142,3.00352,41050
-88.8188,3.00438,41049
-88.8233,3.00533,41048
-88.8278,3.00636,41046
-88.8323,3.00749,41040
-88.8368,3.0087,41036
-88.8412,3.01001,41034
-88.8456,3.0114,41032
-88.8499,3.01289,41035
-88.8542,3.01447,41040
-88.8585,3.01612,41042
-88.8627,3.01786,41046
-88.8669,3.01967,41048
-88.871,3.02156,41049
-88.8751,3.02353,41048
-88.8791,3.02557,41044
-88.8831,3.02769,41043
-88.8871,3.02988,41043
-88.889,3.03101,41043
-88.891,3.03215,41039
-88.8948,3.03449,41040
-88.8986,3.03691,41042
-88.9023,3.03939,41044
-88.9059,3.04194,41041
-88.9095,3.04456,41043
-88.9131,3.04724,41047
-88.9165,3.04998,41047
-88.92,3.05278,41047
-88.9233,3.05564,41043
-88.9266,3.05856,41046
-88.9298,3.06154,41044
-88.933,3.06457,41041
-88.9361,3.06767,41039
-88.9391,3.07081,41039
-88.942,3.074,41044
-88.9449,3.07724,41045
-88.9477,3.08053,41045
-88.9505,3.08386,41049
-88.9531,3.08724,41051
-88.9558,3.09066,41049
-88.9583,3.09411,41045
-88.9607,3.09761,41042
-88.9631,3.10115,41043
-88.9654,3.10473,41043
-88.9677,3.10834,41045
-88.9698,3.11199,41047
-88.9719,3.11567,41050
-88.9749,3.12124,41054
-88.9768,3.12499,41056
-88.9786,3.12876,41054
-88.9804,3.13256,41053
-88.9821,3.13639,41048
-88.9837,3.14024,41043
-88.9852,3.14411,41045
-88.9874,3.14996,41041
-88.9887,3.15388,41042
-88.99,3.15782,41044
-88.9911,3.16177,41047
-88.9928,3.16773,41051
-88.9943,3.17371,41054
-88.9956,3.17971,41056
-88.9964,3.18373,41051
-88.9971,3.18775,41050
-88.9977,3.19178,41048
-88.9983,3.19581,41046
-88.9987,3.19985,41044
-88.9991,3.2039,41043
-88.9995,3.20794,41045
-88.9998,3.214,41048
-89,3.22006,41055
-89.0002,3.60825,41041
-89.0002,3.96634,41038
-89.0001,3.97041,41033
-88.9999,3.97448,41030
-88.9996,3.97853,41025
-88.9991,3.98257,41024
-88.9986,3.98658,41025
-88.9979,3.99056,41034
-88.9971,3.99451,41041
-88.9963,3.99845,41043
-88.9953,4.00235,41048
-88.9943,4.00623,41048
-88.9932,4.01009,41047
-88.992,4.01391,41046
-88.9907,4.01771,41040
-88.9894,4.02147,41036
-88.9879,4.02519,41037
-88.9864,4.02887,41035
-88.9847,4.03251,41036
-88.983,4.0361,41038
-88.9812,4.03965,41040
-88.9794,4.04316,41044
-88.9774,4.04662,41043
-88.9754,4.05004,41043
-88.9733,4.05341,41043
-88.9712,4.05673,41041
-88.9689,4.06,41038
-88.9666,4.06321,41034
-88.9642,4.06636,41035
-88.9618,4.06945,41033
-88.9592,4.07248,41033
-88.9566,4.07545,41038
-88.954,4.07836,41041
-88.9513,4.08121,41039
-88.9485,4.084,41037
-88.9456,4.08672,41035
-88.9427,4.08938,41031
-88.9398,4.09196,41034
-88.9367,4.09447,41034
