-85.5387,10.5985,377
-85.5387,10.5985,377
-85.5387,10.5985,377
-85.5386,10.5985,377
-85.5386,10.5985,377
-85.5386,10.5985,377
-85.5386,10.5985,377
-85.5386,10.5985,377
-85.5385,10.5985,377
-85.5385,10.5984,377
-85.5385,10.5984,377
-85.5385,10.5984,378
-85.5384,10.5984,377
-85.5384,10.5984,378
-85.5384,10.5984,378
-85.5384,10.5983,378
-85.5383,10.5983,378
-85.5383,10.5983,378
-85.5383,10.5983,377
-85.5381,10.5981,380
-85.538,10.5981,380
-85.538,10.5981,380
-85.538,10.5981,380
-85.5379,10.5981,380
-85.5379,10.5981,381
-85.5379,10.5981,381
-85.5379,10.5981,381
-85.5378,10.5981,381
-85.5378,10.5981,381
-85.5377,10.5981,381
-85.5377,10.5981,381
-85.5377,10.5982,382
-85.5376,10.5982,382
-85.5375,10.5982,381
-85.5375,10.5982,382
-85.5366,10.5985,384
-85.5361,10.5987,385
-85.534,10.5995,388
-85.5339,10.5995,388
-85.5339,10.5995,388
-85.5338,10.5995,389
-85.5338,10.5995,388
-85.5337,10.5994,389
-85.5337,10.5994,389
-85.5336,10.5994,389
-85.5336,10.5994,389
-85.5336,10.5993,389
-85.5335,10.5993,389
-85.5335,10.5993,389
-85.5335,10.5992,389
-85.5335,10.5992,389
-85.5335,10.5992,389
-85.5334,10.5991,389
-85.5334,10.5991,389
-85.5334,10.5991,390
-85.5334,10.599,389
-85.5333,10.5988,390
-85.5332,10.5985,390
-85.533,10.5981,389
-85.533,10.5979,389
-85.5329,10.5978,389
-85.5329,10.5977,390
-85.5329,10.5977,390
-85.5329,10.5977,390
-85.533,10.5976,390
-85.533,10.5976,390
-85.533,10.5976,390
-85.533,10.5976,390
-85.5331,10.5975,390
-85.5331,10.5975,390
-85.5331,10.5975,390
-85.5332,10.5975,390
-85.5332,10.5975,389
-85.5332,10.5975,389
-85.5333,10.5975,389
-85.5333,10.5974,390
-85.5334,10.5974,390
-85.534,10.5972,390
-85.5486,10.592,455
-85.5515,10.5909,667
-85.5537,10.5901,783
-85.5552,10.5895,887
-85.5566,10.5889,986
-85.5581,10.5883,1106
-85.5603,10.5874,1238
-85.5667,10.5844,1740
-85.5689,10.5835,1903
-85.571,10.5826,2076
-85.5746,10.5811,2348
-85.5768,10.5803,2508
-85.5789,10.5795,2671
-85.5804,10.579,2778
-85.5811,10.5787,2834
-85.5818,10.5785,2886
-85.5826,10.5783,2928
-85.5834,10.5782,2966
-85.5841,10.578,3013
-85.5849,10.5779,3061
-85.5857,10.5779,3112
-85.5865,10.5779,3169
-85.5872,10.5779,3231
-85.588,10.5779,3284
-85.5888,10.578,3331
-85.5896,10.5781,3388
-85.5904,10.5782,3442
-85.5911,10.5783,3496
-85.5919,10.5785,3548
-85.5927,10.5787,3597
-85.5934,10.5789,3650
-85.5941,10.5792,3699
-85.5949,10.5795,3725
-85.5956,10.5798,3763
-85.5963,10.5801,3808
-85.5971,10.5804,3845
-85.5978,10.5808,3878
-85.5985,10.5812,3926
-85.5992,10.5816,3975
-85.5998,10.582,4020
-85.6005,10.5824,4055
-85.6012,10.5829,4075
-85.6019,10.5834,4104
-85.6025,10.5839,4131
-85.6031,10.5844,4152
-85.6038,10.585,4156
-85.6044,10.5856,4176
-85.605,10.5863,4201
-85.6055,10.5869,4212
-85.6061,10.5876,4216
-85.6066,10.5884,4228
-85.6071,10.5891,4233
-85.6075,10.5899,4232
-85.6079,10.5908,4238
-85.6083,10.5916,4241
-85.6087,10.5925,4255
-85.6089,10.5934,4270
-85.6092,10.5944,4297
-85.6094,10.5953,4320
-85.6096,10.5963,4338
-85.6098,10.5973,4357
-85.6099,10.5983,4387
-85.6099,10.5993,4410
-85.6099,10.6003,4427
-85.6099,10.6013,4450
-85.6098,10.6023,4485
-85.6097,10.6034,4504
-85.6095,10.6044,4518
-85.6093,10.6054,4533
-85.609,10.6064,4551
-85.6087,10.6075,4574
-85.6083,10.6085,4597
-85.6079,10.6095,4618
-85.6075,10.6105,4643
-85.607,10.6115,4658
-85.6064,10.6124,4674
-85.6058,10.6134,4694
