-85.5329,10.5977,300
-85.5329,10.5977,301
-85.5329,10.5977,301
-85.5329,10.5976,301
-85.5329,10.5976,301
-85.5329,10.5976,301
-85.533,10.5976,301
-85.533,10.5976,301
-85.533,10.5976,302
-85.5331,10.5975,301
-85.5331,10.5975,302
-85.5331,10.5975,302
-85.5332,10.5975,302
-85.5333,10.5974,302
-85.5334,10.5974,302
-85.5342,10.5971,301
-85.5347,10.5969,300
-85.5441,10.5936,319
-85.5564,10.5892,1023
-85.5571,10.5889,1077
-85.5578,10.5886,1116
-85.5585,10.5883,1136
-85.5592,10.5879,1163
-85.5598,10.5874,1203
-85.5604,10.587,1247
-85.561,10.5865,1294
-85.5616,10.5859,1349
-85.5622,10.5853,1393
-85.5627,10.5847,1410
-85.5631,10.584,1445
-85.5636,10.5833,1477
-85.564,10.5826,1501
-85.5643,10.5818,1532
-85.5646,10.581,1580
-85.5648,10.5802,1623
-85.565,10.5793,1662
-85.5651,10.5785,1696
-85.5651,10.5776,1731
-85.5651,10.5767,1766
-85.5651,10.5758,1796
-85.565,10.5749,1835
-85.5648,10.574,1882
-85.5646,10.5732,1930
-85.5643,10.5723,1966
-85.564,10.5714,2014
-85.5637,10.5706,2098
-85.5631,10.5689,2304
-85.5624,10.5672,2372
-85.5614,10.5647,2504
-85.5588,10.559,2855
-85.5581,10.5573,2968
-85.5575,10.5556,3079
-85.5563,10.5521,3274
-85.548,10.5269,3826
-85.5461,10.5214,4015
-85.5404,10.5056,4668
-85.5318,10.4825,5732
-85.4998,10.3982,9195
-85.4591,10.2901,11197
-85.4549,10.2773,11446
-85.4513,10.2659,11703
-85.4295,10.1904,13745
-85.408,10.1162,15280
-85.3503,9.91652,18693
-85.3384,9.87494,19327
-85.2513,9.57289,23529
-85.2017,9.40059,25379
-85.1848,9.34189,26002
-85.1419,9.19261,27391
-85.1152,9.09946,28169
-85.0111,8.73711,30454
-85.0043,8.71347,30688
-84.9486,8.51832,32039
-84.9475,8.51398,32063
-84.9465,8.50961,32091
-84.9456,8.50522,32118
-84.9448,8.50081,32143
-84.9441,8.49637,32175
-84.9434,8.49193,32207
-84.9429,8.48747,32235
-84.9423,8.48076,32279
-84.9419,8.47628,32297
-84.9417,8.47179,32321
-84.9415,8.46729,32344
-84.9414,8.46053,32389
-84.9415,8.45603,32412
-84.9416,8.45152,32441
-84.9418,8.44702,32474
-84.9421,8.44252,32502
-84.9425,8.43802,32518
-84.9433,8.43129,32566
-84.9439,8.42681,32584
-84.9445,8.42234,32605
-84.9457,8.41564,32639
-85.0174,8.05221,35345
-85.0457,7.908,36788
-85.0725,7.77136,37739
-85.1156,7.55187,39170
-85.1423,7.4158,39909
-85.1448,7.40292,40029
