-85.5348,10.6003,276
-85.5345,10.6002,276
-85.5345,10.6002,276
-85.5344,10.6002,276
-85.5344,10.6002,276
-85.5344,10.6002,276
-85.5343,10.6001,276
-85.5343,10.6001,276
-85.5342,10.6001,276
-85.5342,10.6001,276
-85.5342,10.6,276
-85.5341,10.6,276
-85.5341,10.6,276
-85.5341,10.5999,277
-85.534,10.5999,277
-85.534,10.5999,277
-85.534,10.5998,277
-85.534,10.5998,277
-85.5339,10.5997,277
-85.5339,10.5997,277
-85.5339,10.5997,277
-85.5339,10.5996,278
-85.5338,10.5996,278
-85.5338,10.5995,277
-85.5338,10.5994,277
-85.5337,10.5992,278
-85.5333,10.5983,276
-85.5332,10.5982,276
-85.5332,10.5981,277
-85.5332,10.5981,277
-85.5332,10.598,277
-85.5332,10.598,277
-85.5332,10.5979,277
-85.5333,10.5979,278
-85.5333,10.5978,278
-85.5334,10.5978,278
-85.5335,10.5977,278
-85.5335,10.5977,277
-85.5336,10.5976,277
-85.5337,10.5976,276
-85.5347,10.5972,269
-85.5502,10.5916,429
-85.5547,10.5899,720
-85.5741,10.5825,2306
-85.5804,10.5799,2727
-85.5811,10.5797,2770
-85.5819,10.5794,2812
-85.5826,10.5792,2853
-85.5834,10.579,2894
-85.5842,10.5788,2933
-85.585,10.5787,2973
-85.5858,10.5786,3009
-85.5866,10.5785,3039
-85.5874,10.5784,3067
-85.5882,10.5783,3096
-85.5891,10.5783,3126
-85.5899,10.5783,3156
-85.5908,10.5783,3183
-85.5916,10.5784,3213
-85.5925,10.5785,3244
-85.5934,10.5786,3276
-85.5942,10.5788,3311
-85.5951,10.579,3351
-85.5959,10.5792,3394
-85.5968,10.5795,3439
-85.5976,10.5798,3487
-85.5984,10.5801,3533
-85.5992,10.5805,3574
-85.6,10.5809,3613
-85.6008,10.5813,3652
-85.6016,10.5818,3690
-85.6023,10.5823,3726
-85.6031,10.5828,3762
-85.6038,10.5834,3801
-85.6045,10.584,3841
-85.6052,10.5846,3879
-85.6058,10.5852,3916
-85.6065,10.5859,3951
-85.6071,10.5866,3982
-85.6077,10.5873,4011
-85.6082,10.5881,4038
-85.6088,10.5889,4064
-85.6093,10.5897,4090
-85.6098,10.5905,4118
-85.6102,10.5914,4143
-85.6106,10.5923,4167
-85.611,10.5932,4191
-85.6113,10.5941,4212
-85.6116,10.5951,4229
-85.6119,10.5961,4249
-85.6121,10.5971,4270
-85.6123,10.5981,4292
-85.6125,10.5991,4315
-85.6126,10.6001,4337
-85.6127,10.6012,4360
-85.6127,10.6022,4383
-85.6127,10.6033,4407
-85.6126,10.6043,4432
-85.6125,10.6054,4459
-85.6124,10.6065,4488
-85.6122,10.6076,4518
-85.612,10.6086,4550
-85.6118,10.6097,4585
-85.6115,10.6107,4621
-85.6112,10.6118,4654
-85.6108,10.6129,4686
-85.6104,10.6139,4718
-85.61,10.6149,4748
-85.6095,10.616,4779
-85.609,10.617,4809
-85.6085,10.618,4839
-85.6079,10.619,4866
-85.6073,10.62,4892
-85.6066,10.6209,4919
-85.6059,10.6219,4945
-85.6051,10.6228,4972
-85.6044,10.6237,5001
-85.6035,10.6245,5030
-85.6027,10.6254,5057
-85.6018,10.6262,5085
-85.6009,10.6269,5115
-85.5999,10.6277,5147
-85.5989,10.6283,5183
-85.5978,10.629,5221
-85.5968,10.6296,5262
-85.5957,10.6301,5304
-85.5946,10.6306,5347
-85.5935,10.6311,5393
-85.5923,10.6315,5441
-85.5911,10.6319,5490
-85.59,10.6322,5538
-85.5888,10.6325,5586
-85.5875,10.6327,5634
-85.5863,10.6329,5683
-85.5851,10.633,5733
-85.5839,10.6331,5784
-85.5827,10.6331,5836
-85.5814,10.6331,5890
-85.5802,10.633,5945
-85.579,10.6329,6000
-85.5778,10.6328,6055
-85.5766,10.6326,6111
-85.5754,10.6323,6165
-85.5742,10.6321,6219
-85.573,10.6318,6274
-85.5718,10.6315,6328
-85.5707,10.6311,6381
-85.5695,10.6307,6434
-85.5684,10.6302,6487
-85.5673,10.6297,6537
-85.5662,10.6292,6587
