-85.5336,10.5994,299
-85.5335,10.5994,298
-85.5335,10.5994,299
-85.5335,10.5994,298
-85.5335,10.5993,299
-85.5335,10.5993,299
-85.5335,10.5993,299
-85.5334,10.5993,299
-85.5334,10.5992,299
-85.5334,10.5992,299
-85.5334,10.5992,299
-85.5334,10.5992,299
-85.5334,10.5991,299
-85.5334,10.5991,299
-85.5334,10.5991,300
-85.5334,10.5991,300
-85.5333,10.599,299
-85.5333,10.5989,300
-85.5329,10.5978,300
-85.5329,10.5977,300
-85.5329,10.5977,300
-85.5329,10.5977,300
-85.5329,10.5977,300
-85.5329,10.5976,300
-85.5329,10.5976,300
-85.533,10.5976,300
-85.533,10.5976,300
-85.533,10.5976,300
-85.533,10.5976,300
-85.5331,10.5976,300
-85.5331,10.5975,300
-85.5331,10.5975,300
-85.5331,10.5975,299
-85.5331,10.5975,300
-85.5331,10.5975,300
-85.5332,10.5975,301
-85.5334,10.5974,301
-85.5335,10.5974,301
-85.5338,10.5973,301
-85.5339,10.5972,300
-85.5344,10.597,299
-85.5438,10.5937,406
-85.5528,10.5905,521
-85.5721,10.584,1431
-85.6096,10.5728,3172
-85.6147,10.5713,3277
-85.6158,10.5709,3292
-85.6168,10.5706,3303
-85.6178,10.5701,3320
-85.6189,10.5697,3335
-85.6199,10.5693,3345
-85.6209,10.5688,3370
-85.6219,10.5682,3381
-85.6229,10.5677,3412
-85.6239,10.5671,3439
-85.6249,10.5665,3468
-85.6258,10.5658,3501
-85.6267,10.5651,3539
-85.6277,10.5644,3580
-85.6286,10.5637,3618
-85.6294,10.5629,3664
-85.6303,10.5622,3701
-85.6311,10.5614,3741
-85.6319,10.5605,3783
-85.6327,10.5597,3830
-85.6335,10.5588,3872
-85.6343,10.5579,3899
-85.635,10.557,3939
-85.6357,10.556,3981
-85.6363,10.5551,4023
-85.6369,10.5541,4060
-85.6375,10.5531,4104
-85.6381,10.552,4157
-85.6386,10.551,4205
-85.639,10.5499,4265
-85.6395,10.5488,4325
-85.6398,10.5477,4383
-85.6402,10.5466,4434
-85.6405,10.5455,4486
-85.6408,10.5444,4534
-85.641,10.5432,4575
-85.6412,10.5421,4622
-85.6413,10.5409,4668
-85.6414,10.5398,4722
-85.6415,10.5386,4774
-85.6415,10.5375,4822
-85.6415,10.5363,4868
-85.6415,10.5352,4912
-85.6414,10.534,4957
-85.6413,10.5328,5005
-85.6411,10.5317,5057
-85.6409,10.5305,5113
-85.6407,10.5294,5163
-85.6404,10.5283,5214
-85.6401,10.5271,5267
-85.6395,10.5249,5366
-85.6388,10.5226,5444
-85.6369,10.517,5661
-85.6073,10.4321,9116
-85.5973,10.4032,10275
-85.5426,10.2447,12965
-85.5252,10.1944,14315
-85.3497,9.68436,22661
-85.3117,9.57362,23763
-85.2418,9.36967,25498
-85.1502,9.10221,27816
-85.0854,8.91276,28795
-85.0663,8.85685,28906
-85.0521,8.81534,28995
-85.0429,8.78835,29336
-85.0379,8.77375,29183
-85.0305,8.75051,28970
-85.0247,8.73131,28881
-85.0229,8.72489,28878
-85.0187,8.70986,28869
-85.0124,8.68605,28854
-85.0062,8.65985,28830
-84.9974,8.61809,28821
-84.9912,8.58288,29080
-84.9879,8.5609,29288
-84.9866,8.55208,29343
-84.9836,8.52777,29497
-84.9802,8.4945,29696
-84.9787,8.47658,29661
-84.9782,8.46983,29662
-84.9774,8.45627,29681
-84.9763,8.43362,29842
-84.9759,8.42237,30001
-84.9754,8.37753,30276
-84.9759,8.35061,30475
-84.9761,8.34388,30495
-84.9776,8.31022,30697
-84.9785,8.29664,30799
-84.9802,8.2762,30820
-84.982,8.25564,30834
-84.9825,8.25106,30873
-84.9855,8.22594,31073
-84.9892,8.19856,31206
-84.9917,8.18267,31339
-84.9932,8.17367,31473
-84.9968,8.15376,31915
-85.0019,8.12757,32123
-85.0033,8.12103,32134
-85.0278,7.99713,32374
-85.0659,7.80355,32582
-85.1979,7.12972,35021
-85.3294,6.45703,37644
-85.4607,5.78327,38953
-85.597,5.08243,38997
-85.7293,4.4008,38981
-85.7372,4.35953,38992
-85.738,4.35493,38992
-85.7387,4.35032,38998
-85.7392,4.34569,39003
-85.7395,4.34338,39006
-85.7397,4.34106,39008
-85.7398,4.33874,39013
-85.7399,4.33641,39012
-85.74,4.33409,39015
-85.74,4.33177,39016
-85.74,4.32945,39017
-85.7399,4.32714,39019
-85.7397,4.32483,39024
-85.7396,4.32252,39025
-85.7394,4.32022,39026
-85.7391,4.31792,39026
-85.7388,4.31564,39026
-85.7385,4.31335,39022
-85.7381,4.31108,39024
-85.7377,4.30882,39022
-85.7368,4.30432,39013
-85.7352,4.29761,38997
-85.7319,4.28423,38978
-85.7309,4.27974,38973
-85.7304,4.27748,38975
-85.73,4.27521,38976
-85.7297,4.27293,38978
-85.7293,4.27064,38977
-85.7291,4.26834,38982
-85.7288,4.26603,38984
-85.7286,4.26372,38985
-85.7285,4.2614,38985
-85.7284,4.25908,38987
-85.7284,4.25676,38989
-85.7284,4.25443,38992
-85.7284,4.25211,38993
-85.7285,4.24978,38996
-85.7286,4.24746,38996
-85.7288,4.24513,39001
-85.729,4.24281,38998
-85.7292,4.24049,39000
-85.7295,4.23817,38998
-85.7299,4.23586,38997
-85.7302,4.23355,38996
-85.7307,4.23125,38996
